content,score,tokens,tokens_no_stopwords,stemmed_tokens,sentiment_label
saya kira dari pihak trip nya yg eror buat pembayaran ternyata metode yang saya gunakan kurang tepat untuk pembayaran nya semoga trip makin berkembang dan menjadi andalan buat para treveler,5,"['saya', 'kira', 'dari', 'pihak', 'trip', 'nya', 'yg', 'eror', 'buat', 'pembayaran', 'ternyata', 'metode', 'yang', 'saya', 'gunakan', 'kurang', 'tepat', 'untuk', 'pembayaran', 'nya', 'semoga', 'trip', 'makin', 'berkembang', 'dan', 'menjadi', 'andalan', 'buat', 'para', 'treveler']","['trip', 'nya', 'yg', 'eror', 'pembayaran', 'metode', 'pembayaran', 'nya', 'semoga', 'trip', 'berkembang', 'andalan', 'treveler']","['trip', 'nya', 'yg', 'eror', 'bayar', 'metode', 'bayar', 'nya', 'moga', 'trip', 'kembang', 'andal', 'treveler']",1
aplikasi rusak lemot di buka di jedela kebali lagi kemenu tama,4,"['aplikasi', 'rusak', 'lemot', 'di', 'buka', 'di', 'jedela', 'kebali', 'lagi', 'kemenu', 'tama']","['aplikasi', 'rusak', 'lemot', 'buka', 'jedela', 'kebali', 'kemenu', 'tama']","['aplikasi', 'rusak', 'lot', 'buka', 'jedela', 'kebal', 'menu', 'tama']",1
pengalaman buruk dengan app ini batalin tiket dan refund sesuai arahan aplikasi proses lama sampai lewat jadwal penerbangan setelah dihubungi katanya dpt mengklaim refund suruh nunggu  hari gak ada konfirmasi lagi giliran ditanya gak ada nominal yang bisa diproses karena ada nominal yg harus dibebankan haaaaa parah parah gak lagi lah pake app ini plus naik malaysia air bikin rugi hampir juta payah payah payah nilai  dari  ini,1,"['pengalaman', 'buruk', 'dengan', 'app', 'ini', 'batalin', 'tiket', 'dan', 'refund', 'sesuai', 'arahan', 'aplikasi', 'proses', 'lama', 'sampai', 'lewat', 'jadwal', 'penerbangan', 'setelah', 'dihubungi', 'katanya', 'dpt', 'mengklaim', 'refund', 'suruh', 'nunggu', 'hari', 'gak', 'ada', 'konfirmasi', 'lagi', 'giliran', 'ditanya', 'gak', 'ada', 'nominal', 'yang', 'bisa', 'diproses', 'karena', 'ada', 'nominal', 'yg', 'harus', 'dibebankan', 'haaaaa', 'parah', 'parah', 'gak', 'lagi', 'lah', 'pake', 'app', 'ini', 'plus', 'naik', 'malaysia', 'air', 'bikin', 'rugi', 'hampir', 'juta', 'payah', 'payah', 'payah', 'nilai', 'dari', 'ini']","['pengalaman', 'buruk', 'app', 'batalin', 'tiket', 'refund', 'sesuai', 'arahan', 'aplikasi', 'proses', 'jadwal', 'penerbangan', 'dihubungi', 'dpt', 'mengklaim', 'refund', 'suruh', 'nunggu', 'gak', 'konfirmasi', 'giliran', 'gak', 'nominal', 'diproses', 'nominal', 'yg', 'dibebankan', 'haaaaa', 'parah', 'parah', 'gak', 'pake', 'app', 'plus', 'malaysia', 'air', 'bikin', 'rugi', 'juta', 'payah', 'payah', 'payah', 'nilai']","['alam', 'buruk', 'app', 'batalin', 'tiket', 'refund', 'sesuai', 'arah', 'aplikasi', 'proses', 'jadwal', 'terbang', 'hubung', 'dpt', 'klaim', 'refund', 'suruh', 'nunggu', 'gak', 'konfirmasi', 'gilir', 'gak', 'nominal', 'proses', 'nominal', 'yg', 'beban', 'haaaaa', 'parah', 'parah', 'gak', 'pake', 'app', 'plus', 'malaysia', 'air', 'bikin', 'rugi', 'juta', 'payah', 'payah', 'payah', 'nilai']",0
kudu teliti beli tiket di trip com katanya tiket pesawat bisa di refund bisa di reshedule udah di reschedule kirain cuma bayar selisih harga gak taunya tetap bayar tiket cm slisih harga sedikit  sama aja beli tiket baru mau di refund cm dapat duit sedikit hanya  persennya saja  beda ma traveloka klo mmng di refund ya duitnya bisa dapat utuh hanya di potong sedikit gak konsukwen ngeri kali  harus teliti ya di baca bener waktu beli tiket,1,"['kudu', 'teliti', 'beli', 'tiket', 'di', 'trip', 'com', 'katanya', 'tiket', 'pesawat', 'bisa', 'di', 'refund', 'bisa', 'di', 'reshedule', 'udah', 'di', 'reschedule', 'kirain', 'cuma', 'bayar', 'selisih', 'harga', 'gak', 'taunya', 'tetap', 'bayar', 'tiket', 'cm', 'slisih', 'harga', 'sedikit', 'sama', 'aja', 'beli', 'tiket', 'baru', 'mau', 'di', 'refund', 'cm', 'dapat', 'duit', 'sedikit', 'hanya', 'persennya', 'saja', 'beda', 'ma', 'traveloka', 'klo', 'mmng', 'di', 'refund', 'ya', 'duitnya', 'bisa', 'dapat', 'utuh', 'hanya', 'di', 'potong', 'sedikit', 'gak', 'konsukwen', 'ngeri', 'kali', 'harus', 'teliti', 'ya', 'di', 'baca', 'bener', 'waktu', 'beli', 'tiket']","['kudu', 'teliti', 'beli', 'tiket', 'trip', 'com', 'tiket', 'pesawat', 'refund', 'reshedule', 'udah', 'reschedule', 'kirain', 'bayar', 'selisih', 'harga', 'gak', 'taunya', 'bayar', 'tiket', 'cm', 'slisih', 'harga', 'aja', 'beli', 'tiket', 'refund', 'cm', 'duit', 'persennya', 'beda', 'ma', 'traveloka', 'klo', 'mmng', 'refund', 'ya', 'duitnya', 'utuh', 'potong', 'gak', 'konsukwen', 'ngeri', 'kali', 'teliti', 'ya', 'baca', 'bener', 'beli', 'tiket']","['kudu', 'teliti', 'beli', 'tiket', 'trip', 'com', 'tiket', 'pesawat', 'refund', 'reshedule', 'udah', 'reschedule', 'kirain', 'bayar', 'selisih', 'harga', 'gak', 'tau', 'bayar', 'tiket', 'cm', 'slisih', 'harga', 'aja', 'beli', 'tiket', 'refund', 'cm', 'duit', 'persen', 'beda', 'ma', 'traveloka', 'klo', 'mmng', 'refund', 'ya', 'duit', 'utuh', 'potong', 'gak', 'konsukwen', 'ngeri', 'kali', 'teliti', 'ya', 'baca', 'bener', 'beli', 'tiket']",0
untung ada trip com bisa pesan kamar jauh jauh hari dgn harga terbaik semoga semakin mantap,5,"['untung', 'ada', 'trip', 'com', 'bisa', 'pesan', 'kamar', 'jauh', 'jauh', 'hari', 'dgn', 'harga', 'terbaik', 'semoga', 'semakin', 'mantap']","['untung', 'trip', 'com', 'pesan', 'kamar', 'dgn', 'harga', 'terbaik', 'semoga', 'mantap']","['untung', 'trip', 'com', 'pesan', 'kamar', 'dgn', 'harga', 'baik', 'moga', 'mantap']",1
parkir luas lokasi strategis dan pelayanan terbaik membuat namastay bali jadi pilihan tepat untuk liburan atau staycation suasana tenang membuat kami betah,5,"['parkir', 'luas', 'lokasi', 'strategis', 'dan', 'pelayanan', 'terbaik', 'membuat', 'namastay', 'bali', 'jadi', 'pilihan', 'tepat', 'untuk', 'liburan', 'atau', 'staycation', 'suasana', 'tenang', 'membuat', 'kami', 'betah']","['parkir', 'luas', 'lokasi', 'strategis', 'pelayanan', 'terbaik', 'namastay', 'bali', 'pilihan', 'liburan', 'staycation', 'suasana', 'tenang', 'betah']","['parkir', 'luas', 'lokasi', 'strategis', 'layan', 'baik', 'namastay', 'bal', 'pilih', 'libur', 'staycation', 'suasana', 'tenang', 'betah']",1
jangan pake aplikasi ini aplikasi yang menyesatkan menjual tiket hotel tapi ketika hotel nya saya datangi bilang tidak kerjasama dengan aplikasi ini dan aplikasi ini menjualkan tiket dari traveloka dan yang sangat fatal adalah aplikasi ini memasang keterangan yang salah pada tipe kamar executive dari the square surabaya hotel sangat merugikan,1,"['jangan', 'pake', 'aplikasi', 'ini', 'aplikasi', 'yang', 'menyesatkan', 'menjual', 'tiket', 'hotel', 'tapi', 'ketika', 'hotel', 'nya', 'saya', 'datangi', 'bilang', 'tidak', 'kerjasama', 'dengan', 'aplikasi', 'ini', 'dan', 'aplikasi', 'ini', 'menjualkan', 'tiket', 'dari', 'traveloka', 'dan', 'yang', 'sangat', 'fatal', 'adalah', 'aplikasi', 'ini', 'memasang', 'keterangan', 'yang', 'salah', 'pada', 'tipe', 'kamar', 'executive', 'dari', 'the', 'square', 'surabaya', 'hotel', 'sangat', 'merugikan']","['pake', 'aplikasi', 'aplikasi', 'menyesatkan', 'menjual', 'tiket', 'hotel', 'hotel', 'nya', 'datangi', 'bilang', 'kerjasama', 'aplikasi', 'aplikasi', 'menjualkan', 'tiket', 'traveloka', 'fatal', 'aplikasi', 'memasang', 'keterangan', 'salah', 'tipe', 'kamar', 'executive', 'the', 'square', 'surabaya', 'hotel', 'merugikan']","['pake', 'aplikasi', 'aplikasi', 'sesat', 'jual', 'tiket', 'hotel', 'hotel', 'nya', 'datang', 'bilang', 'kerjasama', 'aplikasi', 'aplikasi', 'jual', 'tiket', 'traveloka', 'fatal', 'aplikasi', 'pasang', 'terang', 'salah', 'tipe', 'kamar', 'executive', 'the', 'square', 'surabaya', 'hotel', 'rugi']",0
untk pembayaran tolong akun pembayarannya diperbanyak yaa krn sulit sekali hny beberapa akun sj,3,"['untk', 'pembayaran', 'tolong', 'akun', 'pembayarannya', 'diperbanyak', 'yaa', 'krn', 'sulit', 'sekali', 'hny', 'beberapa', 'akun', 'sj']","['untk', 'pembayaran', 'tolong', 'akun', 'pembayarannya', 'diperbanyak', 'yaa', 'krn', 'sulit', 'hny', 'akun', 'sj']","['untk', 'bayar', 'tolong', 'akun', 'bayar', 'banyak', 'yaa', 'krn', 'sulit', 'hny', 'akun', 'sj']",0
gak pantas dikasih bintang saya booking hotel dari apk ini eh pas mau check ini di hotel tsb ternyata katanya tidak ada kerjasama dgn trip penipuan,1,"['gak', 'pantas', 'dikasih', 'bintang', 'saya', 'booking', 'hotel', 'dari', 'apk', 'ini', 'eh', 'pas', 'mau', 'check', 'ini', 'di', 'hotel', 'tsb', 'ternyata', 'katanya', 'tidak', 'ada', 'kerjasama', 'dgn', 'trip', 'penipuan']","['gak', 'dikasih', 'bintang', 'booking', 'hotel', 'apk', 'eh', 'pas', 'check', 'hotel', 'tsb', 'kerjasama', 'dgn', 'trip', 'penipuan']","['gak', 'kasih', 'bintang', 'booking', 'hotel', 'apk', 'eh', 'pas', 'check', 'hotel', 'tsb', 'kerjasama', 'dgn', 'trip', 'tipu']",0
keren pelayanan yang cepat mudah tepat,5,"['keren', 'pelayanan', 'yang', 'cepat', 'mudah', 'tepat']","['keren', 'pelayanan', 'cepat', 'mudah']","['keren', 'layan', 'cepat', 'mudah']",1
sudah booking dan bayar sampai hotel katanya tidak ada booking atas nama kita konfirmasi ke trip katanya tidak ada transaksi tidak bisa dipercaya menyusahkan,1,"['sudah', 'booking', 'dan', 'bayar', 'sampai', 'hotel', 'katanya', 'tidak', 'ada', 'booking', 'atas', 'nama', 'kita', 'konfirmasi', 'ke', 'trip', 'katanya', 'tidak', 'ada', 'transaksi', 'tidak', 'bisa', 'dipercaya', 'menyusahkan']","['booking', 'bayar', 'hotel', 'booking', 'nama', 'konfirmasi', 'trip', 'transaksi', 'dipercaya', 'menyusahkan']","['booking', 'bayar', 'hotel', 'booking', 'nama', 'konfirmasi', 'trip', 'transaksi', 'percaya', 'susah']",0
refund tiket hotel aja gabisa padahal dari pihak hotel udah nyetujuin aplikasi apa ini tolong itikad baiknya uang saya hangus,5,"['refund', 'tiket', 'hotel', 'aja', 'gabisa', 'padahal', 'dari', 'pihak', 'hotel', 'udah', 'nyetujuin', 'aplikasi', 'apa', 'ini', 'tolong', 'itikad', 'baiknya', 'uang', 'saya', 'hangus']","['refund', 'tiket', 'hotel', 'aja', 'gabisa', 'hotel', 'udah', 'nyetujuin', 'aplikasi', 'tolong', 'itikad', 'baiknya', 'uang', 'hangus']","['refund', 'tiket', 'hotel', 'aja', 'gabisa', 'hotel', 'udah', 'nyetujuin', 'aplikasi', 'tolong', 'itikad', 'baik', 'uang', 'hangus']",1
aku baru download semoga menyenangkan promo nya karena ku suka jalan hobi nya,5,"['aku', 'baru', 'download', 'semoga', 'menyenangkan', 'promo', 'nya', 'karena', 'ku', 'suka', 'jalan', 'hobi', 'nya']","['download', 'semoga', 'menyenangkan', 'promo', 'nya', 'ku', 'suka', 'jalan', 'hobi', 'nya']","['download', 'moga', 'senang', 'promo', 'nya', 'ku', 'suka', 'jalan', 'hobi', 'nya']",1
trip memang oke cepat tanggap akan semua masalah,5,"['trip', 'memang', 'oke', 'cepat', 'tanggap', 'akan', 'semua', 'masalah']","['trip', 'oke', 'cepat', 'tanggap']","['trip', 'oke', 'cepat', 'tanggap']",1
baru di coba selama ini pke aplikasi dekat tetangga,3,"['baru', 'di', 'coba', 'selama', 'ini', 'pke', 'aplikasi', 'dekat', 'tetangga']","['coba', 'pke', 'aplikasi', 'tetangga']","['coba', 'pke', 'aplikasi', 'tetangga']",0
mudah digunakan dan praktis,4,"['mudah', 'digunakan', 'dan', 'praktis']","['mudah', 'praktis']","['mudah', 'praktis']",1
pertama kali menggunakan untuk beli tiket pesawat langsung dikecewakan karena pembayaran sudah lunas dan terkonfirmasi tapi tidak bisa terbit etiketnya,1,"['pertama', 'kali', 'menggunakan', 'untuk', 'beli', 'tiket', 'pesawat', 'langsung', 'dikecewakan', 'karena', 'pembayaran', 'sudah', 'lunas', 'dan', 'terkonfirmasi', 'tapi', 'tidak', 'bisa', 'terbit', 'etiketnya']","['kali', 'beli', 'tiket', 'pesawat', 'langsung', 'dikecewakan', 'pembayaran', 'lunas', 'terkonfirmasi', 'terbit', 'etiketnya']","['kali', 'beli', 'tiket', 'pesawat', 'langsung', 'kecewa', 'bayar', 'lunas', 'konfirmasi', 'terbit', 'etiket']",0
lebih murah banyak promo,5,"['lebih', 'murah', 'banyak', 'promo']","['murah', 'promo']","['murah', 'promo']",1
terlalu murah hingga bintang  ku berikan,5,"['terlalu', 'murah', 'hingga', 'bintang', 'ku', 'berikan']","['murah', 'bintang', 'ku']","['murah', 'bintang', 'ku']",1
lansung saya kasih bintang  semoga aplikasi ini tidak mengecawakan y,5,"['lansung', 'saya', 'kasih', 'bintang', 'semoga', 'aplikasi', 'ini', 'tidak', 'mengecawakan', 'y']","['lansung', 'kasih', 'bintang', 'semoga', 'aplikasi', 'mengecawakan', 'y']","['lansung', 'kasih', 'bintang', 'moga', 'aplikasi', 'cawak', 'y']",1
sangat membantu dengan harga terjangkau,5,"['sangat', 'membantu', 'dengan', 'harga', 'terjangkau']","['membantu', 'harga', 'terjangkau']","['bantu', 'harga', 'jangkau']",1
hati hati yg pakai app ini bahaya banget kemarin pesan lewat kartu kredit eh selang bbrp minggu tiba muncul transaksi pengeluaran belanja di metastore mata uang usd kok bisa kebobolan gitu data kartu kredit saya appnya betulan gk aman kemarin gk diminta otp pada saaat beli tiket hotel klo aplikasi aman tentu data kartu saya gak bisa tersebar dan digunakan oleh pihak manapun dong parahhh jumlah yg gak sedikit loh,1,"['hati', 'hati', 'yg', 'pakai', 'app', 'ini', 'bahaya', 'banget', 'kemarin', 'pesan', 'lewat', 'kartu', 'kredit', 'eh', 'selang', 'bbrp', 'minggu', 'tiba', 'muncul', 'transaksi', 'pengeluaran', 'belanja', 'di', 'metastore', 'mata', 'uang', 'usd', 'kok', 'bisa', 'kebobolan', 'gitu', 'data', 'kartu', 'kredit', 'saya', 'appnya', 'betulan', 'gk', 'aman', 'kemarin', 'gk', 'diminta', 'otp', 'pada', 'saaat', 'beli', 'tiket', 'hotel', 'klo', 'aplikasi', 'aman', 'tentu', 'data', 'kartu', 'saya', 'gak', 'bisa', 'tersebar', 'dan', 'digunakan', 'oleh', 'pihak', 'manapun', 'dong', 'parahhh', 'jumlah', 'yg', 'gak', 'sedikit', 'loh']","['hati', 'hati', 'yg', 'pakai', 'app', 'bahaya', 'banget', 'kemarin', 'pesan', 'kartu', 'kredit', 'eh', 'selang', 'bbrp', 'minggu', 'muncul', 'transaksi', 'pengeluaran', 'belanja', 'metastore', 'mata', 'uang', 'usd', 'kebobolan', 'gitu', 'data', 'kartu', 'kredit', 'appnya', 'betulan', 'gk', 'aman', 'kemarin', 'gk', 'otp', 'saaat', 'beli', 'tiket', 'hotel', 'klo', 'aplikasi', 'aman', 'data', 'kartu', 'gak', 'tersebar', 'manapun', 'parahhh', 'yg', 'gak', 'loh']","['hati', 'hati', 'yg', 'pakai', 'app', 'bahaya', 'banget', 'kemarin', 'pesan', 'kartu', 'kredit', 'eh', 'selang', 'bbrp', 'minggu', 'muncul', 'transaksi', 'keluar', 'belanja', 'metastore', 'mata', 'uang', 'usd', 'bobol', 'gitu', 'data', 'kartu', 'kredit', 'appnya', 'betul', 'gk', 'aman', 'kemarin', 'gk', 'otp', 'saaat', 'beli', 'tiket', 'hotel', 'klo', 'aplikasi', 'aman', 'data', 'kartu', 'gak', 'sebar', 'mana', 'parahhh', 'yg', 'gak', 'loh']",0
alhamdulillah sangat membantu perjalanan klu pas liburan trimakasih trip com ,5,"['alhamdulillah', 'sangat', 'membantu', 'perjalanan', 'klu', 'pas', 'liburan', 'trimakasih', 'trip', 'com']","['alhamdulillah', 'membantu', 'perjalanan', 'klu', 'pas', 'liburan', 'trimakasih', 'trip', 'com']","['alhamdulillah', 'bantu', 'jalan', 'klu', 'pas', 'libur', 'trimakasih', 'trip', 'com']",1
gak akan pake aplikasi ini lagi kapok masa udah isi data tp bisa gak masuk di maskapainya katanya data gak sesuai untung bisa di rescedule klo gak siapa yg mau ganti uangnya,1,"['gak', 'akan', 'pake', 'aplikasi', 'ini', 'lagi', 'kapok', 'masa', 'udah', 'isi', 'data', 'tp', 'bisa', 'gak', 'masuk', 'di', 'maskapainya', 'katanya', 'data', 'gak', 'sesuai', 'untung', 'bisa', 'di', 'rescedule', 'klo', 'gak', 'siapa', 'yg', 'mau', 'ganti', 'uangnya']","['gak', 'pake', 'aplikasi', 'kapok', 'udah', 'isi', 'data', 'tp', 'gak', 'masuk', 'maskapainya', 'data', 'gak', 'sesuai', 'untung', 'rescedule', 'klo', 'gak', 'yg', 'ganti', 'uangnya']","['gak', 'pake', 'aplikasi', 'kapok', 'udah', 'isi', 'data', 'tp', 'gak', 'masuk', 'maskapai', 'data', 'gak', 'sesuai', 'untung', 'rescedule', 'klo', 'gak', 'yg', 'ganti', 'uang']",0
gak recommended bgt aplikasi ini mending pakai aplikasi lain aja yg lebih simpel dan mudah sistemnya ni apk bener ngecewain kalau gak mau jadi korban mending gausah pakai saya udah pesan dan sudah bayar tp disistem blm terkonfirmasi kalau saya sudah bayar saya hubungi pihak hotelnya juga katanya belum ada konfirmasi dan belum terkoneksi dr pihak aplikasi ini dan tiba ada email kembalian refund suruh isi data untuk refund juga harus nunggu  hari semoga saja benar dikembalikan,1,"['gak', 'recommended', 'bgt', 'aplikasi', 'ini', 'mending', 'pakai', 'aplikasi', 'lain', 'aja', 'yg', 'lebih', 'simpel', 'dan', 'mudah', 'sistemnya', 'ni', 'apk', 'bener', 'ngecewain', 'kalau', 'gak', 'mau', 'jadi', 'korban', 'mending', 'gausah', 'pakai', 'saya', 'udah', 'pesan', 'dan', 'sudah', 'bayar', 'tp', 'disistem', 'blm', 'terkonfirmasi', 'kalau', 'saya', 'sudah', 'bayar', 'saya', 'hubungi', 'pihak', 'hotelnya', 'juga', 'katanya', 'belum', 'ada', 'konfirmasi', 'dan', 'belum', 'terkoneksi', 'dr', 'pihak', 'aplikasi', 'ini', 'dan', 'tiba', 'ada', 'email', 'kembalian', 'refund', 'suruh', 'isi', 'data', 'untuk', 'refund', 'juga', 'harus', 'nunggu', 'hari', 'semoga', 'saja', 'benar', 'dikembalikan']","['gak', 'recommended', 'bgt', 'aplikasi', 'mending', 'pakai', 'aplikasi', 'aja', 'yg', 'simpel', 'mudah', 'sistemnya', 'ni', 'apk', 'bener', 'ngecewain', 'gak', 'korban', 'mending', 'gausah', 'pakai', 'udah', 'pesan', 'bayar', 'tp', 'disistem', 'blm', 'terkonfirmasi', 'bayar', 'hubungi', 'hotelnya', 'konfirmasi', 'terkoneksi', 'dr', 'aplikasi', 'email', 'kembalian', 'refund', 'suruh', 'isi', 'data', 'refund', 'nunggu', 'semoga', 'dikembalikan']","['gak', 'recommended', 'bgt', 'aplikasi', 'mending', 'pakai', 'aplikasi', 'aja', 'yg', 'simpel', 'mudah', 'sistem', 'ni', 'apk', 'bener', 'ngecewain', 'gak', 'korban', 'mending', 'gausah', 'pakai', 'udah', 'pesan', 'bayar', 'tp', 'sistem', 'blm', 'konfirmasi', 'bayar', 'hubung', 'hotel', 'konfirmasi', 'koneksi', 'dr', 'aplikasi', 'email', 'kembali', 'refund', 'suruh', 'isi', 'data', 'refund', 'nunggu', 'moga', 'kembali']",0
sangat bermanfaat sangat mudah digunakan sangat banyak cara bayar yang bisa dipakai pokoknya keren skali two thumbs up,5,"['sangat', 'bermanfaat', 'sangat', 'mudah', 'digunakan', 'sangat', 'banyak', 'cara', 'bayar', 'yang', 'bisa', 'dipakai', 'pokoknya', 'keren', 'skali', 'two', 'thumbs', 'up']","['bermanfaat', 'mudah', 'bayar', 'dipakai', 'pokoknya', 'keren', 'skali', 'two', 'thumbs', 'up']","['manfaat', 'mudah', 'bayar', 'pakai', 'pokok', 'keren', 'skali', 'two', 'thumbs', 'up']",1
jaminan refund hotel cepat dan terpercaya sistem yang cepat kerjay bagus aplikasiy,5,"['jaminan', 'refund', 'hotel', 'cepat', 'dan', 'terpercaya', 'sistem', 'yang', 'cepat', 'kerjay', 'bagus', 'aplikasiy']","['jaminan', 'refund', 'hotel', 'cepat', 'terpercaya', 'sistem', 'cepat', 'kerjay', 'bagus', 'aplikasiy']","['jamin', 'refund', 'hotel', 'cepat', 'percaya', 'sistem', 'cepat', 'kerjay', 'bagus', 'aplikasiy']",1
sangat membantu  harga tiket lebih murah trimakasi trip saya bisa pulang pergi dengan nyaman,5,"['sangat', 'membantu', 'harga', 'tiket', 'lebih', 'murah', 'trimakasi', 'trip', 'saya', 'bisa', 'pulang', 'pergi', 'dengan', 'nyaman']","['membantu', 'harga', 'tiket', 'murah', 'trimakasi', 'trip', 'pulang', 'pergi', 'nyaman']","['bantu', 'harga', 'tiket', 'murah', 'trimakasi', 'trip', 'pulang', 'pergi', 'nyaman']",1
top harga terjangkau dan ketika saya ingin batal karna lembur refund di kirim full terimakasih aplikator,5,"['top', 'harga', 'terjangkau', 'dan', 'ketika', 'saya', 'ingin', 'batal', 'karna', 'lembur', 'refund', 'di', 'kirim', 'full', 'terimakasih', 'aplikator']","['top', 'harga', 'terjangkau', 'batal', 'karna', 'lembur', 'refund', 'kirim', 'full', 'terimakasih', 'aplikator']","['top', 'harga', 'jangkau', 'batal', 'karna', 'lembur', 'refund', 'kirim', 'full', 'terimakasih', 'aplikator']",1
aplikasi kurang aman masak pihak hotel udah close allotment tapi pihak travel tertera masih tersedia tau tau pesanan saya di batalkan sama pihak hotel dan refund juga sangat ribet tidak ada notifikasi atau pemberitahuan sama sekali sangat sangat berbahaya tolong untuk konsumen yang komplain bisa sesegera mungkin di selesaikan,1,"['aplikasi', 'kurang', 'aman', 'masak', 'pihak', 'hotel', 'udah', 'close', 'allotment', 'tapi', 'pihak', 'travel', 'tertera', 'masih', 'tersedia', 'tau', 'tau', 'pesanan', 'saya', 'di', 'batalkan', 'sama', 'pihak', 'hotel', 'dan', 'refund', 'juga', 'sangat', 'ribet', 'tidak', 'ada', 'notifikasi', 'atau', 'pemberitahuan', 'sama', 'sekali', 'sangat', 'sangat', 'berbahaya', 'tolong', 'untuk', 'konsumen', 'yang', 'komplain', 'bisa', 'sesegera', 'mungkin', 'di', 'selesaikan']","['aplikasi', 'aman', 'masak', 'hotel', 'udah', 'close', 'allotment', 'travel', 'tertera', 'tersedia', 'tau', 'tau', 'pesanan', 'batalkan', 'hotel', 'refund', 'ribet', 'notifikasi', 'pemberitahuan', 'berbahaya', 'tolong', 'konsumen', 'komplain', 'selesaikan']","['aplikasi', 'aman', 'masak', 'hotel', 'udah', 'close', 'allotment', 'travel', 'tera', 'sedia', 'tau', 'tau', 'pesan', 'batal', 'hotel', 'refund', 'ribet', 'notifikasi', 'pemberitahuan', 'bahaya', 'tolong', 'konsumen', 'komplain', 'selesai']",0
 januari  menginap di bandung atas nama difa sudah bayarternyata sampai hotel tidak ada yg pesan atas nama tersebutcs dihubungi tidak bisaalasan diluar jam kerja akhirnya karena sudah malam tetap menginap dihotel tersebut dgn ongkos sendiri malam itu juga komplain lewat email dan dapet jawaban lewat telpon bahasa inggrisintinya uang yg buat menginap diganti sehari setelah nya dan kekurangan nya beberapa hari kemudiandan kita menginap sesuai dgn harga trip yg lebih murahthanks trip,5,"['januari', 'menginap', 'di', 'bandung', 'atas', 'nama', 'difa', 'sudah', 'bayarternyata', 'sampai', 'hotel', 'tidak', 'ada', 'yg', 'pesan', 'atas', 'nama', 'tersebutcs', 'dihubungi', 'tidak', 'bisaalasan', 'diluar', 'jam', 'kerja', 'akhirnya', 'karena', 'sudah', 'malam', 'tetap', 'menginap', 'dihotel', 'tersebut', 'dgn', 'ongkos', 'sendiri', 'malam', 'itu', 'juga', 'komplain', 'lewat', 'email', 'dan', 'dapet', 'jawaban', 'lewat', 'telpon', 'bahasa', 'inggrisintinya', 'uang', 'yg', 'buat', 'menginap', 'diganti', 'sehari', 'setelah', 'nya', 'dan', 'kekurangan', 'nya', 'beberapa', 'hari', 'kemudiandan', 'kita', 'menginap', 'sesuai', 'dgn', 'harga', 'trip', 'yg', 'lebih', 'murahthanks', 'trip']","['januari', 'menginap', 'bandung', 'nama', 'difa', 'bayarternyata', 'hotel', 'yg', 'pesan', 'nama', 'tersebutcs', 'dihubungi', 'bisaalasan', 'diluar', 'jam', 'kerja', 'malam', 'menginap', 'dihotel', 'dgn', 'ongkos', 'malam', 'komplain', 'email', 'dapet', 'telpon', 'bahasa', 'inggrisintinya', 'uang', 'yg', 'menginap', 'diganti', 'sehari', 'nya', 'kekurangan', 'nya', 'kemudiandan', 'menginap', 'sesuai', 'dgn', 'harga', 'trip', 'yg', 'murahthanks', 'trip']","['januari', 'inap', 'bandung', 'nama', 'difa', 'bayarternyata', 'hotel', 'yg', 'pesan', 'nama', 'tersebutcs', 'hubung', 'bisaalasan', 'luar', 'jam', 'kerja', 'malam', 'inap', 'hotel', 'dgn', 'ongkos', 'malam', 'komplain', 'email', 'dapet', 'telpon', 'bahasa', 'inggrisintinya', 'uang', 'yg', 'inap', 'ganti', 'hari', 'nya', 'kurang', 'nya', 'kemudiandan', 'inap', 'sesuai', 'dgn', 'harga', 'trip', 'yg', 'murahthanks', 'trip']",1
